# retail_sha256=5ba821f37356d2da0e1eb907de28b2708714d6e2604b5caef3daf4284b9af7d3
rva	file_offset	section	encoding	byte_length	text
0x17a668	0x179a68	.text	ascii	0x4	YtBF
0x17a681	0x179a81	.text	ascii	0x4	Yu\tV
0x17a6a5	0x179aa5	.text	ascii	0x5	X_^[]
0x17a6c5	0x179ac5	.text	ascii	0x4	QSVW
0x17a987	0x179d87	.text	ascii	0x4	F _^
0x17aa14	0x179e14	.text	ascii	0x4	tBSh
0x17aac0	0x179ec0	.text	ascii	0x4	0X_^
0x17ab17	0x179f17	.text	ascii	0x4	QQSV
0x17ade9	0x17a1e9	.text	ascii	0x4	7SQP
0x17ae26	0x17a226	.text	ascii	0x4	X[_^
0x17b254	0x17a654	.text	ascii	0x4	5$+c
0x17b2e6	0x17a6e6	.text	ascii	0x4	@Pj@
0x17b2f4	0x17a6f4	.text	ascii	0x4	t@WP
0x17b348	0x17a748	.text	ascii	0x4	SUVW
0x17b395	0x17a795	.text	ascii	0x5	X_^][
0x17b514	0x17a914	.text	ascii	0x4	j j 
0x17b5dd	0x17a9dd	.text	ascii	0x4	j Pj
0x17b687	0x17aa87	.text	ascii	0x4	X[^_
0x17b6bc	0x17aabc	.text	ascii	0x4	Qj<P
0x17b80c	0x17ac0c	.text	ascii	0x4	SVWj
0x17b829	0x17ac29	.text	ascii	0x5	jHjZS
0x17b86f	0x17ac6f	.text	ascii	0x4	5d)c
0x17b892	0x17ac92	.text	ascii	0x4	Pj4h
0x17b8c5	0x17acc5	.text	ascii	0x4	=0.c
0x17b9ea	0x17adea	.text	ascii	0x5	QSVW3
0x17bc7f	0x17b07f	.text	ascii	0x4	WWWj
0x17bd50	0x17b150	.text	ascii	0x4	~4_^
0x17bef8	0x17b2f8	.text	ascii	0x6	^$_^[]
0x17bf36	0x17b336	.text	ascii	0x7	9F$t<9V
0x17bf64	0x17b364	.text	ascii	0x4	V(RW
0x17bf75	0x17b375	.text	ascii	0x5	F$_^[
0x17bf7e	0x17b37e	.text	ascii	0x4	QQSV
0x17bfca	0x17b3ca	.text	ascii	0x4	N SW
0x17c00f	0x17b40f	.text	ascii	0x4	~,SW
0x17c023	0x17b423	.text	ascii	0x7	F(+F$;E
0x17c16f	0x17b56f	.text	ascii	0x4	SUVW
0x17c1f1	0x17b5f1	.text	ascii	0x4	u\tIQ
0x17c27d	0x17b67d	.text	ascii	0x4	tBSh
0x17c499	0x17b899	.text	ascii	0x4	=d)c
0x17c4c5	0x17b8c5	.text	ascii	0x4	_^[]
0x17c4d8	0x17b8d8	.text	ascii	0x4	=d)c
0x17c518	0x17b918	.text	ascii	0x4	_^[]
0x17c52b	0x17b92b	.text	ascii	0x4	=d)c
0x17c56b	0x17b96b	.text	ascii	0x4	_^[]
0x17c57e	0x17b97e	.text	ascii	0x4	=d)c
0x17c5be	0x17b9be	.text	ascii	0x4	_^[]
0x17c5d1	0x17b9d1	.text	ascii	0x4	=d)c
0x17c60c	0x17ba0c	.text	ascii	0x4	_^[]
0x17c63e	0x17ba3e	.text	ascii	0x4	=\\)c
0x17c676	0x17ba76	.text	ascii	0x4	=X)c
0x17c756	0x17bb56	.text	ascii	0x4	=`)c
0x17ca8c	0x17be8c	.text	ascii	0x4	_^[]
0x17cb22	0x17bf22	.text	ascii	0x4	_^[]
0x17cbb8	0x17bfb8	.text	ascii	0x4	_^[]
0x17cda1	0x17c1a1	.text	ascii	0x4	QQVW
0x17ce31	0x17c231	.text	ascii	0x4	QQVW
0x17ce7a	0x17c27a	.text	ascii	0x4	QQVW
0x17cec6	0x17c2c6	.text	ascii	0x4	=(*c
0x17cef8	0x17c2f8	.text	ascii	0x4	QQVW
0x17cf58	0x17c358	.text	ascii	0x5	[t7Wj
0x17cf5c	0x17c35c	.text	utf16le	0x8	jjjj
0x17cfa5	0x17c3a5	.text	ascii	0x4	=,*c
0x17cfe6	0x17c3e6	.text	ascii	0x4	_^[]
0x17d080	0x17c480	.text	ascii	0x4	=d)c
0x17d13f	0x17c53f	.text	ascii	0x5	t>HHt
0x17d219	0x17c619	.text	ascii	0x4	X_^[
0x17d294	0x17c694	.text	ascii	0x4	=8,c
0x17d2fd	0x17c6fd	.text	ascii	0x4	=8,c
0x17d57d	0x17c97d	.text	ascii	0x4	tBSh
0x17d60d	0x17ca0d	.text	ascii	0x4	0X_^
0x17d8dc	0x17ccdc	.text	ascii	0x4	QQSV
0x17d9ae	0x17cdae	.text	ascii	0x6	9~4u@j
0x17d9f1	0x17cdf1	.text	ascii	0x4	^09}
0x17da16	0x17ce16	.text	ascii	0x6	9~4u:j
0x17da53	0x17ce53	.text	ascii	0x4	^09}
0x17db10	0x17cf10	.text	ascii	0x6	F0_^][
0x17dda7	0x17d1a7	.text	ascii	0x4	QQVj
0x17de37	0x17d237	.text	ascii	0x4	tSWV
0x17e10d	0x17d50d	.text	ascii	0x4	f9=0
0x17e167	0x17d567	.text	ascii	0x4	WWQP
0x17e271	0x17d671	.text	ascii	0x5	~@j,j
0x17e33e	0x17d73e	.text	ascii	0x4	NL+E
0x17e35a	0x17d75a	.text	ascii	0x4	NP+E
0x17e3ab	0x17d7ab	.text	ascii	0x4	FHt-
0x17e460	0x17d860	.text	ascii	0x4	=x*c
0x17e4fd	0x17d8fd	.text	ascii	0x4	9~\\u
0x17e50a	0x17d90a	.text	ascii	0x7	F\\9~`u\t
0x17e518	0x17d918	.text	ascii	0x4	F`9~
0x17e529	0x17d929	.text	ascii	0x4	;F@t
0x17e790	0x17db90	.text	ascii	0x4	=|/c
0x17e869	0x17dc69	.text	ascii	0x4	KP9}
0x17e8ff	0x17dcff	.text	ascii	0x4	QWWW
0x17ea3a	0x17de3a	.text	ascii	0x4	_^][
0x17eab9	0x17deb9	.text	ascii	0x4	QQSV
0x17eacd	0x17decd	.text	ascii	0x4	OP+E
0x17eb77	0x17df77	.text	ascii	0x4	hSVW
0x17eba7	0x17dfa7	.text	ascii	0x4	QWhh
0x17ece1	0x17e0e1	.text	ascii	0x5	~h_^[
0x17ed1e	0x17e11e	.text	ascii	0x4	_L+N
0x17ed90	0x17e190	.text	ascii	0x4	Pp9E
0x17edd4	0x17e1d4	.text	ascii	0x4	Pp9E
0x17ee32	0x17e232	.text	ascii	0x5	QQSVW
0x17ef6e	0x17e36e	.text	ascii	0xa	"t2Ht*Ht""Ht"
0x17efa2	0x17e3a2	.text	ascii	0x4	+w\\j
0x17efbb	0x17e3bb	.text	ascii	0xa	"t2It*It""It"
0x17f026	0x17e426	.text	ascii	0x5	QQSVW
0x17f0d1	0x17e4d1	.text	ascii	0x4	u\t;}
0x17f0e1	0x17e4e1	.text	ascii	0x4	t7PP
0x17f11c	0x17e51c	.text	ascii	0x4	X_^[
0x17f2e4	0x17e6e4	.text	ascii	0x8	9G<t;VSh
0x17f322	0x17e722	.text	ascii	0x4	[^_]
0x17f3d3	0x17e7d3	.text	ascii	0x4	SUVW
0x17f5f4	0x17e9f4	.text	ascii	0x4	Q\\Yf
0x17f9c7	0x17edc7	.text	ascii	0x4	H@;M
0x17fb22	0x17ef22	.text	ascii	0x6	QQQSVW
0x17fc17	0x17f017	.text	ascii	0x4	uJ9]
0x17fcae	0x17f0ae	.text	ascii	0x5	QQSVW
0x17fd59	0x17f159	.text	ascii	0x4	HHt/
0x17fe80	0x17f280	.text	ascii	0x4	t-~+
0x17febf	0x17f2bf	.text	ascii	0x5	u?9= 
0x180083	0x17f483	.text	ascii	0x4	PSSj
0x180317	0x17f717	.text	ascii	0x4	PdSh
0x180661	0x17fa61	.text	ascii	0x4	Pp_^
0x18068f	0x17fa8f	.text	ascii	0x5	Pp_^[
0x1806cb	0x17facb	.text	ascii	0x4	Pl;E
0x180785	0x17fb85	.text	ascii	0x6	WWWWh 
0x180826	0x17fc26	.text	ascii	0x5	QQSVW
0x180c58	0x180058	.text	ascii	0x4	Pl;~
0x180d4d	0x18014d	.text	ascii	0x4	9~$t
0x180d59	0x180159	.text	ascii	0x4	~ _^
0x180e1d	0x18021d	.text	ascii	0x4	_^[]
0x180ea0	0x1802a0	.text	ascii	0x4	VWtz
0x181037	0x180437	.text	ascii	0x6	<A|2<Z
0x18103e	0x18043e	.text	ascii	0x4	.<9~
0x181050	0x180450	.text	ascii	0x5	1GG;E
0x181079	0x180479	.text	ascii	0x4	CGGC
0x1810a6	0x1804a6	.text	ascii	0x6	<A|@<Z
0x1810ad	0x1804ad	.text	ascii	0x4	<<9~
0x1810bf	0x1804bf	.text	ascii	0x5	1FF;E
0x18110c	0x18050c	.text	ascii	0x4	_^[]
0x1811f2	0x1805f2	.text	ascii	0x4	=D)c
0x181218	0x180618	.text	ascii	0x4	=8,c
0x1812b3	0x1806b3	.text	ascii	0x4	=8,c
0x181387	0x180787	.text	ascii	0x4	8SVW
0x181419	0x180819	.text	ascii	0x4	SSSS
0x18144d	0x18084d	.text	ascii	0x4	9] u
0x181458	0x180858	.text	ascii	0x6	E 9]$u
0x18148e	0x18088e	.text	ascii	0x4	SSSS
0x181527	0x180927	.text	ascii	0x6	u4SSSS
0x181723	0x180b23	.text	ascii	0x4	WPRV
0x1817a0	0x180ba0	.text	ascii	0x4	<Vj<
0x18191e	0x180d1e	.text	ascii	0x4	58,c
0x181b4b	0x180f4b	.text	ascii	0x4	h7EX
0x181b6f	0x180f6f	.text	ascii	0x4	h7EX
0x181c99	0x181099	.text	ascii	0x7	9nPtWWS
0x181cad	0x1810ad	.text	ascii	0x4	D$ P
0x181ce4	0x1810e4	.text	ascii	0x4	nPhj
0x181cf3	0x1810f3	.text	ascii	0x4	[_^]
0x181da0	0x1811a0	.text	ascii	0x8	9HPtL9L$
0x181dcc	0x1811cc	.text	ascii	0x4	50/c
0x181f09	0x181309	.text	ascii	0x6	t+UUhl
0x181f4c	0x18134c	.text	ascii	0x6	_^][YY
0x181f7a	0x18137a	.text	ascii	0x4	t1W3
0x181fde	0x1813de	.text	ascii	0x4	t~WS
0x181ffd	0x1813fd	.text	ascii	0x4	tRVP
0x18205c	0x18145c	.text	ascii	0x5	[_^]Y
0x182064	0x181464	.text	ascii	0x4	SUVW
0x1820a0	0x1814a0	.text	ascii	0x4	-0/c
0x1820f6	0x1814f6	.text	ascii	0x4	F$ t
0x18211b	0x18151b	.text	ascii	0x4	_^][
0x182122	0x181522	.text	ascii	0x4	SUVW
0x182147	0x181547	.text	ascii	0x4	-0/c
0x1821c5	0x1815c5	.text	ascii	0x4	_^][
0x182227	0x181627	.text	ascii	0x4	SVW3
0x182288	0x181688	.text	ascii	0x4	WPQR
0x1822b4	0x1816b4	.text	ascii	0x5	X_^[]
0x18231f	0x18171f	.text	ascii	0x4	j VQ
0x1823d6	0x1817d6	.text	ascii	0x4	tWj0
0x1824f3	0x1818f3	.text	ascii	0x4	SShd
0x1825a9	0x1819a9	.text	ascii	0x4	SShd
0x1826c1	0x181ac1	.text	ascii	0x7	tM9~HtH
0x182715	0x181b15	.text	ascii	0x5	P`_^[
0x18290a	0x181d0a	.text	ascii	0x4	j@hm
0x182993	0x181d93	.text	ascii	0x4	_^[]
0x18299f	0x181d9f	.text	ascii	0x4	F$ t
0x182a37	0x181e37	.text	ascii	0x4	50/c
0x182a84	0x181e84	.text	ascii	0x4	5(-c
0x182b2b	0x181f2b	.text	ascii	0x4	Pp_^
0x182b6c	0x181f6c	.text	ascii	0x4	uxf;
0x182d70	0x182170	.text	ascii	0x6	PSSSSS
0x182dca	0x1821ca	.text	ascii	0x4	u#9]
0x182e23	0x182223	.text	ascii	0x4	_^[]
0x182e5e	0x18225e	.text	ascii	0x4	@T;F
0x182ed6	0x1822d6	.text	ascii	0x4	=t.c
0x182f2c	0x18232c	.text	ascii	0x4	9Y<t
0x1830c3	0x1824c3	.text	ascii	0x4	A$@t
0x1832ab	0x1826ab	.text	ascii	0x4	VWt$
0x1833fa	0x1827fa	.text	ascii	0x5	SSSSS
0x183417	0x182817	.text	ascii	0x4	X[^_
0x18343b	0x18283b	.text	ascii	0x7	t1Ht'Ht
0x183520	0x182920	.text	ascii	0x4	=$+c
0x18359b	0x18299b	.text	ascii	0x4	=$+c
0x183611	0x182a11	.text	ascii	0x5	9\\$ t
0x183628	0x182a28	.text	ascii	0x4	|$$;
0x183677	0x182a77	.text	ascii	0x6	D$$\tD$
0x18369b	0x182a9b	.text	ascii	0x4	#D$(
0x1836b2	0x182ab2	.text	ascii	0x4	9\\$ 
0x1836d3	0x182ad3	.text	ascii	0x4	-X.c
0x18375c	0x182b5c	.text	ascii	0x4	-X.c
0x1837ed	0x182bed	.text	ascii	0x4	D$ j
0x18380b	0x182c0b	.text	ascii	0x4	_^][
0x183926	0x182d26	.text	ascii	0x4	FXPj
0x183956	0x182d56	.text	ascii	0x4	PWWW
0x183963	0x182d63	.text	ascii	0x5	FXWPj
0x18398e	0x182d8e	.text	ascii	0xb	VHtNHteHub3
0x18399d	0x182d9d	.text	ascii	0x5	u 9QX
0x183b0a	0x182f0a	.text	ascii	0x4	j\t_W
0x183dbd	0x1831bd	.text	ascii	0xf	+t|HtlHt\\Ht>Ht%
0x183e53	0x183253	.text	ascii	0x4	50/c
0x183f38	0x183338	.text	ascii	0x9	+tJHt:Ht*
0x183f9c	0x18339c	.text	ascii	0x4	50/c
0x1840b8	0x1834b8	.text	ascii	0x4	W@_^
0x184843	0x183c43	.text	ascii	0x4	hOHX
0x184958	0x183d58	.text	ascii	0x4	hdIX
0x184afe	0x183efe	.text	ascii	0x5	F(?,W
0x184c6e	0x18406e	.text	ascii	0x4	h7EX
0x184cba	0x1840ba	.text	ascii	0x4	QVht
0x184dbd	0x1841bd	.text	ascii	0x4	h7EX
0x184ed9	0x1842d9	.text	ascii	0x4	t@j 
0x1850ae	0x1844ae	.text	ascii	0x4	-D,c
0x1850b3	0x1844b3	.text	ascii	0x4	VWhL
0x1850f4	0x1844f4	.text	ascii	0x4	tah0
0x185100	0x184500	.text	ascii	0x4	tUh,
0x18515e	0x18455e	.text	ascii	0x4	_^][
0x1851bb	0x1845bb	.text	ascii	0x4	t$9A
0x185284	0x184684	.text	ascii	0x4	=(+c
0x1852b9	0x1846b9	.text	ascii	0x4	;Nxu
0x1853fb	0x1847fb	.text	ascii	0x5	_j X;
0x185601	0x184a01	.text	ascii	0x4	Vu=j
0x18569f	0x184a9f	.text	ascii	0x4	UVWu
0x1856ff	0x184aff	.text	ascii	0x4	_^][
0x18577e	0x184b7e	.text	ascii	0x4	X[^_
0x185850	0x184c50	.text	ascii	0x5	QQSUV
0x18595b	0x184d5b	.text	ascii	0x6	_^][YY
0x185965	0x184d65	.text	ascii	0x4	QSVW
0x185980	0x184d80	.text	ascii	0x4	t#;^
0x185cc3	0x1850c3	.text	ascii	0x5	QQQSV
0x185e44	0x185244	.text	ascii	0x4	hkEX
0x185ecc	0x1852cc	.text	ascii	0x4	F,9^
0x185ed1	0x1852d1	.text	ascii	0x4	t#9^
0x185edd	0x1852dd	.text	ascii	0x4	9^ t
0x185f41	0x185341	.text	ascii	0x4	hkEX
0x185f5c	0x18535c	.text	ascii	0x4	hh_X
0x18619b	0x18559b	.text	ascii	0x5	9^xu2
0x186251	0x185651	.text	ascii	0x5	<:u\tV
0x186360	0x185760	.text	ascii	0x6	PWVWWW
0x186383	0x185783	.text	ascii	0x5	WVWWW
0x1863b8	0x1857b8	.text	ascii	0x4	QQV3
0x186404	0x185804	.text	ascii	0x4	VWtD
0x18647b	0x18587b	.text	ascii	0x4	SVW3
0x186592	0x185992	.text	ascii	0x6	;9y|tt
0x186815	0x185c15	.text	ascii	0x4	SUVW
0x1868c0	0x185cc0	.text	ascii	0x6	^,_^][
0x18d529	0x18c929	.text	ascii	0x4	j j4
0x18d5e9	0x18c9e9	.text	ascii	0x4	j j4
0x197054	0x196254	.rdata	ascii	0x7	prgDi+W
0x1971bf	0x1963bf	.rdata	ascii	0x4	@i+W
0x199017	0x198217	.rdata	ascii	0x7	@333333
0x19902f	0x19822f	.rdata	ascii	0x4	?i+W
0x19962e	0x19882e	.rdata	ascii	0x5	z?i+W
0x199835	0x198a35	.rdata	ascii	0x6	lIrq\\F
0x1998e6	0x198ae6	.rdata	ascii	0x4	B^@V
0x199906	0x198b06	.rdata	ascii	0x5	B^pzZ
0x199a12	0x198c12	.rdata	ascii	0x4	DEST
0x199ad6	0x198cd6	.rdata	ascii	0x5	3V`\\f
0x19a297	0x199497	.rdata	ascii	0x7	?UUUUUU
0x19a50f	0x19970f	.rdata	ascii	0x4	>i+W
0x19ad97	0x199f97	.rdata	ascii	0x4	?i+W
0x19aed8	0x19a0d8	.rdata	ascii	0x6	333333
0x19af20	0x19a120	.rdata	ascii	0x6	ffffff
0x19af4f	0x19a14f	.rdata	ascii	0x4	?i+W
0x19cc8f	0x19be8f	.rdata	ascii	0x4	@i+W
0x19cd80	0x19bf80	.rdata	ascii	0x6	ffffff
0x19cd87	0x19bf87	.rdata	ascii	0x7	?ffffff
0x19cdb8	0x19bfb8	.rdata	ascii	0x7	CObject
0x19cdc0	0x19bfc0	.rdata	ascii	0xc	CStringArray
0x19ce20	0x19c020	.rdata	ascii	0xa	CWinThread
0x19cee0	0x19c0e0	.rdata	ascii	0x9	CPtrArray
0x19cf08	0x19c108	.rdata	ascii	0xb	CDWordArray
0x19cf30	0x19c130	.rdata	ascii	0xa	CWordArray
0x19cfa0	0x19c1a0	.rdata	ascii	0xd	CMapWordToPtr
0x19cfc8	0x19c1c8	.rdata	ascii	0x6	(NULL)
0x19cfd4	0x19c1d4	.rdata	ascii	0x4	0x%X
0x19cfe4	0x19c1e4	.rdata	ascii	0x4	NULL
0x19cfec	0x19c1ec	.rdata	ascii	0x4	$%lX
0x19cff4	0x19c1f4	.rdata	ascii	0x5	 %02X
0x19d138	0x19c338	.rdata	ascii	0x4	CRgn
0x19d140	0x19c340	.rdata	ascii	0x8	CPalette
0x19d14c	0x19c34c	.rdata	ascii	0x7	CBitmap
0x19d154	0x19c354	.rdata	ascii	0x5	CFont
0x19d15c	0x19c35c	.rdata	ascii	0x6	CBrush
0x19d164	0x19c364	.rdata	ascii	0x4	CPen
0x19d16c	0x19c36c	.rdata	ascii	0xa	CGdiObject
0x19d178	0x19c378	.rdata	ascii	0x8	CPaintDC
0x19d184	0x19c384	.rdata	ascii	0x9	CWindowDC
0x19d190	0x19c390	.rdata	ascii	0x9	CClientDC
0x19d1a0	0x19c3a0	.rdata	ascii	0xe	CUserException
0x19d1b0	0x19c3b0	.rdata	ascii	0x12	CResourceException
0x19d490	0x19c690	.rdata	ascii	0x5	CFile
0x19d518	0x19c718	.rdata	ascii	0x11	DllGetClassObject
0x19d52c	0x19c72c	.rdata	ascii	0x32	{%08X-%04X-%04X-%02X%02X-%02X%02X%02X%02X%02X%02X}
0x19d560	0x19c760	.rdata	ascii	0xe	InProcServer32
0x19d570	0x19c770	.rdata	ascii	0x5	CLSID
0x19d590	0x19c790	.rdata	ascii	0xa	CUIntArray
0x19d5b8	0x19c7b8	.rdata	ascii	0x12	CMapStringToString
0x19d630	0x19c830	.rdata	ascii	0x16	CNotSupportedException
0x19d648	0x19c848	.rdata	ascii	0x10	CMemoryException
0x19d65c	0x19c85c	.rdata	ascii	0xa	CException
0x19db48	0x19cd48	.rdata	ascii	0xb	CControlBar
0x19db54	0x19cd54	.rdata	ascii	0x5	CView
0x19db5c	0x19cd5c	.rdata	ascii	0x9	CFrameWnd
0x19db68	0x19cd68	.rdata	ascii	0xf	MSWHEEL_ROLLMSG
0x19dc80	0x19ce80	.rdata	ascii	0x10	Recent File List
0x19dc98	0x19ce98	.rdata	ascii	0x6	File%d
0x19dca0	0x19cea0	.rdata	ascii	0x8	Settings
0x19dcb0	0x19ceb0	.rdata	ascii	0xc	PreviewPages
0x19dd40	0x19cf40	.rdata	ascii	0x7	CWinApp
0x19de14	0x19d014	.rdata	ascii	0xa	Automation
0x19de20	0x19d020	.rdata	ascii	0x9	Embedding
0x19de30	0x19d030	.rdata	ascii	0xb	Unregserver
0x19de3c	0x19d03c	.rdata	ascii	0xa	Unregister
0x19df48	0x19d148	.rdata	ascii	0xa	CCmdTarget
0x19e0c8	0x19d2c8	.rdata	ascii	0x7	CDialog
0x19e0d0	0x19d2d0	.rdata	ascii	0x4	Edit
0x19e1b4	0x19d3b4	.rdata	ascii	0x4	Helv
0x19e1bc	0x19d3bc	.rdata	ascii	0xd	MS Sans Serif
0x19e1d0	0x19d3d0	.rdata	ascii	0x9	AfxWnd42s
0x19e1e0	0x19d3e0	.rdata	ascii	0x10	AfxControlBar42s
0x19e1f8	0x19d3f8	.rdata	ascii	0xe	AfxMDIFrame42s
0x19e208	0x19d408	.rdata	ascii	0x11	AfxFrameOrView42s
0x19e220	0x19d420	.rdata	ascii	0x10	AfxOleControl42s
0x19e238	0x19d438	.rdata	ascii	0xd	AfxOldWndProc
0x19e508	0x19d708	.rdata	ascii	0x4	CWnd
0x19e510	0x19d710	.rdata	ascii	0x14	commctrl_DragListMsg
0x19e5ec	0x19d7ec	.rdata	ascii	0x12	Afx:%x:%x:%x:%x:%x
0x19e600	0x19d800	.rdata	ascii	0x9	Afx:%x:%x
0x19e640	0x19d840	.rdata	ascii	0x9	CFileFind
0x19e6ac	0x19d8ac	.rdata	ascii	0x7	file://
0x19e6d0	0x19d8d0	.rdata	ascii	0xe	CFileException
0x19e6e0	0x19d8e0	.rdata	ascii	0xa	CByteArray
0x19e720	0x19d920	.rdata	ascii	0xc	CMapPtrToPtr
0x19e748	0x19d948	.rdata	ascii	0xe	CMapStringToOb
0x19e788	0x19d988	.rdata	ascii	0x8	CMemFile
0x19e828	0x19da28	.rdata	ascii	0xa	CStdioFile
0x19e8b0	0x19dab0	.rdata	ascii	0xb	CTL3D32.DLL
0x19e8d8	0x19dad8	.rdata	ascii	0x11	CArchiveException
0x19e910	0x19db10	.rdata	ascii	0x8	combobox
0x19e91c	0x19db1c	.rdata	ascii	0x4	.INI
0x19e924	0x19db24	.rdata	ascii	0x4	.HLP
0x19e948	0x19db48	.rdata	ascii	0x8	CPtrList
0x19e988	0x19db88	.rdata	ascii	0x5	CMenu
0x19e9b0	0x19dbb0	.rdata	ascii	0x8	Software
0x19e9dc	0x19dbdc	.rdata	ascii	0x4	&%d 
0x19e9e4	0x19dbe4	.rdata	ascii	0x4	\\...
0x19e9ec	0x19dbec	.rdata	ascii	0x6	System
0x19e9f4	0x19dbf4	.rdata	ascii	0x34	ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz
0x19ead0	0x19dcd0	.rdata	ascii	0xb	CScrollView
0x19eadc	0x19dcdc	.rdata	ascii	0x10	WheelScrollLines
0x19eaf0	0x19dcf0	.rdata	ascii	0x15	Control Panel\\Desktop
0x19eb08	0x19dd08	.rdata	ascii	0x6	MouseZ
0x19eb10	0x19dd10	.rdata	ascii	0x10	Magellan MSWHEEL
0x19eb24	0x19dd24	.rdata	ascii	0x14	MSH_SCROLL_LINES_MSG
0x19ec54	0x19de54	.rdata	ascii	0x4	%02d
0x19ee90	0x19e090	.rdata	ascii	0xd	CRichEditCtrl
0x19eea0	0x19e0a0	.rdata	ascii	0xa	CImageList
0x19eeac	0x19e0ac	.rdata	ascii	0xe	CStatusBarCtrl
0x19eebc	0x19e0bc	.rdata	ascii	0xc	CToolBarCtrl
0x19eecc	0x19e0cc	.rdata	ascii	0x9	CListCtrl
0x19eed8	0x19e0d8	.rdata	ascii	0x9	CTreeCtrl
0x19eee4	0x19e0e4	.rdata	ascii	0x8	CTabCtrl
0x19eef0	0x19e0f0	.rdata	ascii	0xc	CAnimateCtrl
0x19ef00	0x19e100	.rdata	ascii	0xb	CHotKeyCtrl
0x19ef0c	0x19e10c	.rdata	ascii	0xb	CHeaderCtrl
0x19ef18	0x19e118	.rdata	ascii	0xd	CProgressCtrl
0x19ef28	0x19e128	.rdata	ascii	0xb	CSliderCtrl
0x19ef34	0x19e134	.rdata	ascii	0xf	CSpinButtonCtrl
0x19ef44	0x19e144	.rdata	ascii	0xc	CDragListBox
0x19f048	0x19e248	.rdata	ascii	0xf	ToolbarWindow32
0x19f11c	0x19e31c	.rdata	ascii	0x12	msctls_statusbar32
0x19f1f8	0x19e3f8	.rdata	ascii	0xd	SysListView32
0x19f2d0	0x19e4d0	.rdata	ascii	0xd	SysTreeView32
0x19f3a4	0x19e5a4	.rdata	ascii	0xf	msctls_updown32
0x19f47c	0x19e67c	.rdata	ascii	0x11	msctls_trackbar32
0x19f554	0x19e754	.rdata	ascii	0x11	msctls_progress32
0x19f62c	0x19e82c	.rdata	ascii	0xb	SysHeader32
0x19f700	0x19e900	.rdata	ascii	0xf	msctls_hotkey32
0x19f7d4	0x19e9d4	.rdata	ascii	0xf	SysTabControl32
0x19f8b0	0x19eab0	.rdata	ascii	0xc	SysAnimate32
0x19fae8	0x19ece8	.rdata	ascii	0xc	CToolTipCtrl
0x19fbbc	0x19edbc	.rdata	ascii	0x10	tooltips_class32
0x19fd60	0x19ef60	.rdata	ascii	0x9	CCtrlView
0x19fd6c	0x19ef6c	.rdata	ascii	0xc	CSplitterWnd
0x1a0040	0x19f240	.rdata	ascii	0xa	CScrollBar
0x1a004c	0x19f24c	.rdata	ascii	0x5	CEdit
0x1a0054	0x19f254	.rdata	ascii	0x9	CComboBox
0x1a0060	0x19f260	.rdata	ascii	0x8	CListBox
0x1a006c	0x19f26c	.rdata	ascii	0x7	CButton
0x1a0074	0x19f274	.rdata	ascii	0x7	CStatic
0x1a007c	0x19f27c	.rdata	ascii	0x6	STATIC
0x1a014c	0x19f34c	.rdata	ascii	0x6	BUTTON
0x1a0220	0x19f420	.rdata	ascii	0x7	LISTBOX
0x1a0304	0x19f504	.rdata	ascii	0x8	COMBOBOX
0x1a03e4	0x19f5e4	.rdata	ascii	0x4	EDIT
0x1a04b4	0x19f6b4	.rdata	ascii	0x9	SCROLLBAR
0x1a0600	0x19f800	.rdata	ascii	0xf	CMapStringToPtr
0x1a06a8	0x19f8a8	.rdata	ascii	0x9	CDocument
0x1a0774	0x19f974	.rdata	ascii	0x6	 #%;/\\
0x1a086c	0x19fa6c	.rdata	ascii	0x7	H:mm:ss
0x1a0874	0x19fa74	.rdata	ascii	0x13	dddd, MMMM dd, yyyy
0x1a0888	0x19fa88	.rdata	ascii	0x6	M/d/yy
0x1a0898	0x19fa98	.rdata	ascii	0x8	December
0x1a08a4	0x19faa4	.rdata	ascii	0x8	November
0x1a08b0	0x19fab0	.rdata	ascii	0x7	October
0x1a08b8	0x19fab8	.rdata	ascii	0x9	September
0x1a08c4	0x19fac4	.rdata	ascii	0x6	August
0x1a08cc	0x19facc	.rdata	ascii	0x4	July
0x1a08d4	0x19fad4	.rdata	ascii	0x4	June
0x1a08dc	0x19fadc	.rdata	ascii	0x5	April
0x1a08e4	0x19fae4	.rdata	ascii	0x5	March
0x1a08ec	0x19faec	.rdata	ascii	0x8	February
0x1a08f8	0x19faf8	.rdata	ascii	0x7	January
0x1a0930	0x19fb30	.rdata	ascii	0x8	Saturday
0x1a093c	0x19fb3c	.rdata	ascii	0x6	Friday
0x1a0944	0x19fb44	.rdata	ascii	0x8	Thursday
0x1a0950	0x19fb50	.rdata	ascii	0x9	Wednesday
0x1a095c	0x19fb5c	.rdata	ascii	0x7	Tuesday
0x1a0964	0x19fb64	.rdata	ascii	0x6	Monday
0x1a096c	0x19fb6c	.rdata	ascii	0x6	Sunday
0x1a0994	0x19fb94	.rdata	ascii	0x5	am/pm
0x1a0a1f	0x19fc1f	.rdata	ascii	0x1a	?IsProcessorFeaturePresent
0x1a0a3c	0x19fc3c	.rdata	ascii	0x8	KERNEL32
0x1a0a50	0x19fc50	.rdata	ascii	0x5	e+000
0x1a0ac9	0x19fcc9	.rdata	ascii	0x5	 (8PX
